manifest,result_file,profile,server_profile,repetition,benchmark_config_sha256,server_config_sha256,input_len,output_len,slo_ttft_ms,slo_tpot_ms,max_concurrency,completed,failed,error_rate,request_throughput,request_goodput,output_throughput,total_token_throughput,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,p95_e2el_ms,peak_memory_used_mib,mean_gpu_utilization_percent,max_temperature_c,mean_power_draw_w,mean_sm_clock_mhz,valid,effective_seed,prefix_cache_enabled,prefix_len,suffix_len,num_prefixes,nominal_reuse_percent,prefix_cache_query_tokens,prefix_cache_hit_tokens,prefix_cache_hit_rate_percent,generated_texts_sha256
artifacts/env/20260827T173248Z-e07_base_medium_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_medium_c4/e07_base_medium_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260828-013443.json,e07_base_medium_c4,e07_base,1,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,512,256,1000.0,50.0,4,100,0,0.0,1.213802456126688,1.213802456126688,310.73342876843213,932.2002863052965,207.92516649999015,215.1433292000661,216.1236245800842,12.105546225490228,12.68258329745108,12.932168050313612,3365.814720749904,10468.0,90.08080808080808,63.0,160.7391919191919,2847.989898989899,True,20270824,,,,,,,,,a50efd92dce3b2449ef2f25007c92a8a432577a834d63a383cb952af85b28b64
artifacts/env/20260827T173248Z-e07_base_medium_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_medium_c4/e07_base_medium_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260828-013649.json,e07_base_medium_c4,e07_base,2,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,512,256,1000.0,50.0,4,100,0,0.0,1.2157741143664493,1.2157741143664493,311.23817327781103,933.7145198334331,207.87691849989187,209.85056220005163,217.42999819994338,12.092328147059561,12.674045363725257,12.715078340352417,3307.995629200036,10468.0,89.8,65.0,160.1705,2852.06,True,20270924,,,,,,,,,5e197e8bf976a8f0542ae9bca615e4424b77b8f0f0912b77bd7850e2d79e9ce3
artifacts/env/20260827T173248Z-e07_base_medium_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_medium_c4/e07_base_medium_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260828-013854.json,e07_base_medium_c4,e07_base,3,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,512,256,1000.0,50.0,4,100,0,0.0,1.217426360173745,1.217426360173745,311.6611482044787,934.9834446134362,208.0371299999797,209.29632345007576,218.4371851698461,12.076739494117577,12.63856644000012,12.669538169176263,3296.1950928500983,10468.0,90.16161616161617,65.0,160.1721212121212,2850.5656565656564,True,20271024,,,,,,,,,b841b184cf008e8299e1c335e10872cb8c8da2d80181514326513db121ec1234
artifacts/env/20260827T173918Z-e07_base_short_c1.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c1/e07_base_short_c1-infqps-concurrency1-Qwen2.5-3B-Instruct-20260828-014212.json,e07_base_short_c1,e07_base,1,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,1,100,0,0.0,0.6892365650755906,0.6892365650755906,88.2222803296756,176.4445606593512,20.826599999963946,38.963879400023416,59.180358680075706,11.227527208661275,11.303395681495193,11.387984877716262,1467.8831273498872,10472.0,92.73006134969326,62.0,188.11846625766873,2864.1042944785277,True,20260824,,,,,,,,,ed3b2f4d18a20a62ed3747770f2e77cbaed56588b9604af3c1b431067d27e3df
artifacts/env/20260827T173918Z-e07_base_short_c1.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c1/e07_base_short_c1-infqps-concurrency1-Qwen2.5-3B-Instruct-20260828-014521.json,e07_base_short_c1,e07_base,2,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,1,100,0,0.0,0.6890605142734638,0.6890605142734638,88.19974582700337,176.39949165400674,21.02264699999523,37.536735249943824,56.61898525983816,11.231049035433617,11.346507624016448,11.405143544252534,1468.8803458000052,10472.0,92.66257668711657,60.0,187.64466257668713,2861.754601226994,True,20260924,,,,,,,,,03f0f3d154fb3c59512831414ecfdc72b5a851afdb377fab07c1b3fdcab02693
artifacts/env/20260827T173918Z-e07_base_short_c1.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c1/e07_base_short_c1-infqps-concurrency1-Qwen2.5-3B-Instruct-20260828-014830.json,e07_base_short_c1,e07_base,3,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,1,100,0,0.0,0.6895886478254721,0.6895886478254721,88.26734692166043,176.53469384332087,20.856042999866986,32.601267400036704,35.977906809785104,11.226002692911772,11.399395466538035,11.44177541441093,1472.5803366997525,10472.0,92.87730061349693,60.0,187.890736196319,2861.846625766871,True,20261024,,,,,,,,,5143b58b825aae14c745aa08a35493dd41e78110a4704bbda40d117517e979c8
artifacts/env/20260827T174859Z-e07_base_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c4/e07_base_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260828-015004.json,e07_base_short_c4,e07_base,1,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,4,100,0,0.0,2.5227795242455073,2.5227795242455073,322.91577910342494,645.8315582068499,62.32364600009532,72.14453215012782,96.49770249970516,11.984067275591762,12.224950229922861,12.389044549920687,1615.7920289000685,10472.0,82.48076923076923,58.0,146.0848076923077,2828.0,True,20260824,,,,,,,,,7ca5143ec11586e6ae46ea894f9f6c4c1d71e810a8dd7fa334d11b583b5a5ae4
artifacts/env/20260827T174859Z-e07_base_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c4/e07_base_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260828-015122.json,e07_base_short_c4,e07_base,2,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,4,100,0,0.0,2.5259342604937527,2.5259342604937527,323.31958534320034,646.6391706864007,62.02138499975263,69.78311260022565,83.40443050989052,11.961131165352935,12.140145955118703,12.167132629054564,1589.5327326002189,10472.0,82.86538461538461,61.0,146.00923076923075,2827.7115384615386,True,20260924,,,,,,,,,8532e183fff143b3a93b8df4f0a04b444458d80f5098c5f0ceff827746dad40f
artifacts/env/20260827T174859Z-e07_base_short_c4.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c4/e07_base_short_c4-infqps-concurrency4-Qwen2.5-3B-Instruct-20260828-015242.json,e07_base_short_c4,e07_base,3,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,4,100,0,0.0,2.522909950293365,2.522909950293365,322.93247363755074,645.8649472751015,62.31341699981385,74.99378135007646,75.91435225012901,11.991275106298618,12.163589274410612,12.19138576440848,1594.271919600078,10472.0,82.82692307692308,53.0,145.51076923076923,2829.153846153846,True,20261024,,,,,,,,,8b72ab69eef2f670b3241ab75be5d2d76668ada2344a9f6c8bed987ef3c2f71e
artifacts/env/20260827T175311Z-e07_base_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c8/e07_base_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260828-015356.json,e07_base_short_c8,e07_base,1,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,8,100,0,0.0,4.685244953316685,4.685244953316685,599.7113540245357,1199.4227080490714,109.59737700000005,120.19043099990085,120.43767337015197,12.07418743700783,12.589515170080043,12.604181714253093,1653.151072400101,10472.0,72.84848484848484,59.0,139.02424242424243,2795.787878787879,True,20260824,,,,,,,,,58efc04740a28fcd4c32ad88a48c332022214065752dac3c9dba8efb676544bb
artifacts/env/20260827T175311Z-e07_base_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c8/e07_base_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260828-015457.json,e07_base_short_c8,e07_base,2,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,8,100,0,0.0,4.682018017212736,4.682018017212736,599.2983062032303,1198.5966124064605,109.92961900001319,123.44202085014331,124.97818246004954,12.103979192914725,12.619154836220977,12.63775189315189,1654.288800599602,10500.0,74.21212121212122,59.0,137.98060606060605,2797.6060606060605,True,20260924,,,,,,,,,5753e25c425a82d26dd397990712ef1ceb9494d4d3f93db010ec29c116716876
artifacts/env/20260827T175311Z-e07_base_short_c8.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_short_c8/e07_base_short_c8-infqps-concurrency8-Qwen2.5-3B-Instruct-20260828-015557.json,e07_base_short_c8,e07_base,3,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,128,128,1000.0,50.0,8,100,0,0.0,4.706470044207861,4.706470044207861,602.4281656586062,1204.8563313172124,110.00626450004347,119.90048730010585,120.07604325991906,12.022441775590462,12.532405496455695,12.550943263623008,1645.5251121498122,10500.0,73.66666666666667,56.0,138.06272727272727,2798.060606060606,True,20261024,,,,,,,,,e7ec86abffb0be15fa07c4a707182e833a4f890ed5e95c84f007d85999a73ea9
artifacts/env/20260827T175625Z-e07_base_medium_c1.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_medium_c1/e07_base_medium_c1-infqps-concurrency1-Qwen2.5-3B-Instruct-20260828-020157.json,e07_base_medium_c1,e07_base,1,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,512,256,1000.0,50.0,1,100,0,0.0,0.3391259272423384,0.3391259272423384,86.81623737403864,260.4487121221159,57.06761049987108,58.69394024975918,61.05555006009584,11.3250750117637,11.413559603725824,11.535009092235704,2968.631181699948,10500.0,95.44444444444444,63.0,192.09617283950615,2870.7746913580245,True,20270824,,,,,,,,,995d083d932e4fa3f3657f0f6f95db50e7f97643ac085c7e7fed98a0a527d096
artifacts/env/20260827T175625Z-e07_base_medium_c1.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_medium_c1/e07_base_medium_c1-infqps-concurrency1-Qwen2.5-3B-Instruct-20260828-020744.json,e07_base_medium_c1,e07_base,2,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,512,256,1000.0,50.0,1,100,0,0.0,0.338873474105083,0.338873474105083,86.75160937090125,260.25482811270376,57.29039600009855,59.37193050037877,60.57334176004133,11.331959643138022,11.42741505568683,11.564888207177836,2972.0641523001177,10500.0,95.42724458204334,64.0,191.89739938080496,2870.839009287926,True,20270924,,,,,,,,,d7dff77012c89c7ac746a6dcb5ead638faa33801deb82eca30ad3739f28b2540
artifacts/env/20260827T175625Z-e07_base_medium_c1.json,/home/user/projects/QwenServe-12G/artifacts/results/e07_lora/base/e07_base_medium_c1/e07_base_medium_c1-infqps-concurrency1-Qwen2.5-3B-Instruct-20260828-021331.json,e07_base_medium_c1,e07_base,3,925ea8c6e92ba94bd4d6c52512224630c957e18039d8089cfdbea793c869b660,e16e695d0a7d5eaea7adef828daef5f9b9f65ba323281a75ce7f7421523fbcc7,512,256,1000.0,50.0,1,100,0,0.0,0.3384231402965479,0.3384231402965479,86.63632391591626,259.9089717477488,57.47975600002064,58.940292350121126,59.98468336024416,11.348137180392966,11.445912253921941,11.553185244744354,2975.659417499901,10500.0,95.38271604938272,66.0,192.66126543209876,2870.635802469136,True,20271024,,,,,,,,,b29ee85e4d90b5818730c404f604c30c5f8687672a075cb4372a38ce70a868ec
